Date,Time,CS20-Case,Shattered-Web-Case,Prisma-Case,Danger-Zone-Case,Horizon-Case,Clutch-Case,Spectrum-2-Case,Operation-Hydra-Case,Spectrum-Case,Glove-Case,Gamma-2-Case,Gamma-Case,Chroma-3-Case,Operation-Wildfire-Case,Revolver-Case,Shadow-Case,Falchion-Case,Chroma-2-Case,Chroma-Case,Operation-Vanguard-Weapon-Case,Operation-Breakout-Weapon-Case,Huntsman-Weapon-Case,Operation-Phoenix-Weapon-Case,CS:GO-Weapon-Case-3,Winter-Offensive-Weapon-Case,CS:GO-Weapon-Case-2,Operation-Bravo-Case,CS:GO-Weapon-Case
18/03/2020,12:43:15,381803,76760,428637,338886,684495,764272,1048900,1920,295584,143089,373292,345709,515488,125007,249074,169746,99946,464523,27231,18689,124548,4063,116640,2519,1241,1643,442,495
18/03/2020,12:53:04,381829,76859,428680,338965,684741,764619,1048950,1920,295649,143088,373558,345615,515484,124941,249136,169737,99949,464509,27218,18689,124439,4063,116644,2509,1245,1638,441,494
18/03/2020,13:03:12,381767,77007,428901,338930,685157,764707,1049006,1930,296048,143177,373772,346219,515239,124926,249296,169932,99960,464651,27187,18693,124349,4062,116675,2508,1245,1640,426,494
18/03/2020,13:13:21,381791,76983,428917,339016,685243,764890,1049026,1932,296114,143214,373800,346436,515163,124925,249345,169981,99977,464629,27202,18718,124476,4081,116667,2510,1242,1640,430,493
18/03/2020,15:53:35,382568,77347,429266,341204,686732,765559,1052526,1962,298654,142198,375235,351650,515912,125645,249394,170983,100423,464316,27841,18726,124420,4098,116478,2506,1244,1646,449,501
18/03/2020,16:03:23,382542,77445,429330,341334,687089,765070,1053000,1964,298738,142258,375041,352196,516397,125700,249335,170987,100504,464372,27918,18705,124324,4099,116523,2510,1241,1647,445,500
18/03/2020,16:13:38,382586,77448,429319,341004,687373,765618,1053217,1970,298782,142498,374024,352350,516831,125700,249612,171041,100814,464344,28021,18732,124393,4087,116485,2507,1241,1650,445,501
18/03/2020,16:23:17,382499,77353,429590,341050,687335,766031,1053586,1966,298997,142408,374090,352314,516939,125699,249629,171122,100794,464427,28100,18760,124394,4086,116715,2508,1241,1650,446,501
18/03/2020,16:33:31,382482,77404,429598,341295,687433,766447,1053669,1967,299027,142282,373968,352297,517076,125711,249640,171289,100764,464238,28237,18764,124289,4089,116708,2509,1244,1652,444,498
18/03/2020,16:43:16,382521,77440,429371,341480,687558,766819,1054139,1975,299089,142452,374236,352316,517055,125750,249657,171385,100683,464345,28216,18756,124353,4092,116699,2508,1242,1654,446,496
18/03/2020,16:53:25,382543,77457,429469,341598,687817,767320,1053862,1976,299245,142394,374201,352141,517028,125765,249490,171413,100619,464243,28235,18759,124464,4093,116711,2509,1240,1651,447,500
18/03/2020,18:27:20,382733,77524,430200,341865,688591,770148,1057944,1972,300855,143597,373527,354330,517960,125642,249652,171493,100727,463865,28263,18845,124285,4102,117449,2476,1297,1667,475,514
18/03/2020,18:33:34,382726,77446,430372,341949,688661,769823,1058113,1970,300862,143618,373225,354541,518236,125700,249645,171510,100721,463865,28252,18844,124208,4109,117526,2469,1295,1669,471,516
18/03/2020,19:24:00,382862,77542,425382,342387,689115,771157,1059005,1969,300897,143066,373478,355767,519510,125901,249706,171516,100833,464305,28263,18878,124234,4103,117363,2450,1291,1675,471,512
18/03/2020,19:33:50,382909,77212,425312,342414,689388,771319,1059332,1968,300990,143153,373727,356117,519782,125916,249670,171664,100815,464293,28255,18951,124163,4111,117522,2446,1292,1677,471,512
18/03/2020,19:43:45,383110,77171,425574,342233,689451,771752,1059947,1975,301223,143450,373738,356171,519886,125936,249817,171838,100793,464332,28242,18939,124017,4110,117797,2446,1310,1678,470,515
18/03/2020,20:03:58,383301,77187,426455,342154,689430,772228,1060269,1986,301421,143666,374009,356672,520052,125944,249900,171888,101087,464534,28226,19010,124065,4115,117655,2462,1311,1681,473,516
18/03/2020,20:13:54,383319,77098,426966,341817,689646,772587,1060849,1989,301091,144099,374353,356999,520360,125985,249907,172017,101080,464326,28227,19008,124051,4115,117715,2462,1312,1681,472,515
18/03/2020,20:43:59,382964,76995,427971,341775,689553,772813,1061103,1992,301625,144976,374442,357231,521100,125997,249795,171523,101329,464353,28488,19101,123828,4099,117631,2460,1305,1685,473,518
18/03/2020,20:53:54,383089,76848,428729,341640,689272,772695,1059947,1991,302160,145397,374971,358055,521453,126046,249831,171557,101529,464691,28485,19145,123766,4078,117536,2461,1304,1682,476,519
18/03/2020,21:34:57,382554,76996,429931,341416,689451,774329,1060054,2003,302892,145842,376662,359687,521458,126292,249926,171536,101226,464998,28579,19114,124034,4062,117273,2463,1302,1684,474,523
19/03/2020,14:43:59,383737,76533,434945,341656,691433,773763,1073466,2015,308620,146496,385408,367503,534276,124990,250906,173087,101147,468180,28603,18982,124061,4216,117147,2418,1292,1688,497,498
19/03/2020,15:12:55,382065,77093,435186,341996,691875,774034,1074576,2016,309192,146991,385286,368298,534349,125013,251028,173194,100844,468328,28623,18959,124239,4196,117097,2447,1293,1684,475,497
19/03/2020,15:39:23,382036,77142,435675,342503,692169,774279,1076576,2013,309408,147740,384532,370153,534631,125050,251175,173271,100893,468350,28654,18946,124897,4167,117026,2446,1294,1684,469,499
19/03/2020,15:43:25,382036,77142,435675,342503,692169,774442,1076576,2013,309408,147740,384665,370925,534501,125050,251186,173271,100885,468313,28645,18943,125181,4166,117008,2447,1294,1686,469,499
19/03/2020,16:03:22,382279,77215,435542,343584,692360,774550,1077443,2011,309297,146990,384411,371345,533831,124998,251124,173349,100831,468563,28570,18936,125013,4164,116995,2422,1300,1685,468,495
19/03/2020,16:13:26,382357,77246,435065,343588,692578,774535,1077302,2014,309256,146835,384516,371566,533675,124995,251372,173354,100832,468454,28585,18962,124946,4171,117060,2424,1309,1689,468,495
19/03/2020,16:23:43,383048,77036,435032,343813,692631,774546,1077236,2010,308972,147025,384493,371415,533501,124985,251401,173387,100815,468020,28379,18960,124961,4182,116999,2423,1304,1692,465,497
19/03/2020,16:33:47,383027,77075,435104,343811,692497,774076,1077245,2013,308988,147091,384512,371743,533423,124997,251340,173375,100817,468033,28374,18975,125033,4183,117001,2426,1291,1693,465,499
19/03/2020,16:43:16,383118,77141,434884,343939,692463,774158,1077164,2021,309123,146971,384299,371975,533452,124988,251362,173354,100781,468293,28413,18970,124987,4184,117046,2443,1285,1694,473,498
19/03/2020,17:27:15,383734,77161,434536,343730,690125,774847,1077274,2019,309806,147334,384431,373241,532389,124892,251524,173475,100646,468554,28407,18981,125547,4382,117242,2453,1289,1696,480,500
19/03/2020,22:54:46,387384,77465,437420,346614,684481,777252,1079447,2043,314127,154216,387159,378796,530866,125121,252266,172626,101088,469608,28151,19030,128429,4321,118085,2517,1292,1725,498,523
19/03/2020,23:04:20,387424,77444,437291,346652,684465,777372,1079424,2038,314142,154530,387454,378763,530976,125021,252427,172549,101047,469280,28151,19016,128080,4314,117986,2516,1285,1725,498,521
20/03/2020,13:26:27,387458,76598,440731,351227,685509,779986,1081285,2014,304208,156501,385325,387479,517157,124334,253186,175490,102804,471536,27709,18850,127994,4186,117480,2654,1257,1745,491,499
20/03/2020,13:33:25,387788,76550,440699,351327,685504,780073,1081334,2013,303288,156007,384631,387294,517302,124359,253172,175517,102835,471608,27715,18850,128104,4185,117510,2654,1260,1746,488,499
20/03/2020,13:43:16,387980,76609,440238,351235,685121,780003,1081450,2014,303341,155637,384822,387216,517440,124384,253185,175503,102901,471690,27737,18869,128167,4174,117575,2651,1259,1738,490,499
20/03/2020,15:54:46,389111,76920,442130,350412,687240,783525,1083363,2018,302534,151657,386631,388923,520207,123865,253557,175943,103219,472583,28431,18973,126876,4233,117549,2697,1299,1763,495,513
20/03/2020,16:03:10,389136,76936,442202,350499,687293,783712,1083477,2017,302739,151643,386585,389043,520180,123832,253450,175934,103228,472578,28493,18946,126964,4235,117583,2698,1301,1763,494,514
20/03/2020,16:13:13,389008,76985,442290,350418,686992,783913,1083394,2013,302715,151720,386675,389457,520500,123860,253404,175908,103197,472545,28481,18949,126220,4234,117442,2699,1301,1767,497,513
20/03/2020,16:23:26,388609,77012,442241,350335,687389,783803,1083671,2019,303034,151714,386689,389715,520914,123862,253401,175935,103235,472515,28466,18949,126328,4234,117471,2703,1301,1783,497,515
20/03/2020,17:27:03,388013,76837,441857,350353,688381,785403,1083724,2026,302960,150916,386288,388664,522547,123948,253524,176024,103377,472176,29210,18992,126342,4236,117958,2693,1314,1786,495,522
20/03/2020,17:33:11,387998,76826,440982,350140,688600,784503,1083916,2025,302999,150926,385956,388789,522995,123907,253551,176029,103416,472112,29251,18980,126389,4233,117944,2690,1313,1783,497,523
20/03/2020,17:43:16,388133,76887,440298,350161,688749,784664,1084198,2024,303066,150767,386462,389046,523437,123928,253559,176095,103516,471974,29273,18980,126473,4214,118040,2690,1314,1785,494,524
20/03/2020,17:53:07,388568,76734,440676,349689,689127,785097,1084161,2028,303621,151095,386615,388860,523488,123965,253606,176001,103663,471965,29308,18941,126475,4216,118047,2696,1315,1784,494,524
20/03/2020,18:23:07,389261,76596,440886,349529,688755,786280,1085707,2033,303027,150643,386830,388825,524085,123935,253584,176419,103724,471964,29287,18982,126907,4180,118091,2700,1316,1798,504,526
20/03/2020,18:33:26,389768,76543,440965,349688,688579,786421,1086310,2037,302949,150353,386966,388871,524237,123935,253567,176471,103741,471882,29285,18973,126914,4179,118096,2696,1319,1798,505,528
20/03/2020,18:43:32,390056,76566,441049,349775,688343,786525,1086447,2034,302862,150404,386914,388895,524724,123871,253597,176553,103737,471962,29256,18970,126924,4184,118130,2702,1320,1790,507,527
20/03/2020,18:53:18,390300,76611,441078,349860,687831,786907,1087015,2035,302900,150153,386932,388874,524973,123806,253615,176606,103711,471939,29256,18962,126908,4187,118058,2701,1319,1790,506,529
20/03/2020,19:03:27,390595,76625,441114,350100,687649,787684,1087107,2034,302759,150095,386814,388941,525250,123774,253725,176717,103972,472256,29258,18959,127030,4192,118066,2704,1317,1790,505,529
20/03/2020,19:13:32,390744,76581,441364,350160,687575,788162,1087614,2034,302623,150247,386944,388911,524888,123795,253738,176763,104058,472284,29261,18980,127242,4193,118104,2701,1313,1801,504,529
20/03/2020,19:33:50,391021,76653,441607,350227,687204,788588,1087088,2020,302325,150201,386868,389043,525226,123843,253745,176943,103982,472169,29294,18974,127556,4194,118297,2695,1292,1804,504,529
20/03/2020,19:43:28,391141,76650,441762,350150,687220,788431,1087330,2019,302596,150705,386925,389240,525664,123874,253808,176981,103938,472134,29429,18973,127546,4189,118347,2697,1289,1801,510,530
20/03/2020,19:53:32,391114,76610,441646,350181,687227,788311,1087417,2020,302790,150522,386880,389212,526202,123869,253822,176989,103950,472121,29446,18968,127455,4180,118367,2699,1282,1804,509,531
20/03/2020,20:03:17,391302,76565,441796,350298,687133,788797,1087944,2016,302855,150446,387026,389213,526281,123843,253800,177059,103942,472193,29538,18949,127406,4168,118338,2698,1279,1801,512,532
20/03/2020,20:23:21,391403,76573,442010,349984,686695,789029,1087985,2015,302138,150735,387475,389325,526925,123838,253870,177074,103951,472205,29836,18935,126930,4180,118326,2641,1279,1804,513,530
20/03/2020,20:33:28,391330,76573,442040,349777,686743,789421,1087928,2013,302112,150993,387449,389541,527606,123883,253808,177124,103967,472157,29979,18944,126845,4153,118363,2708,1280,1800,513,530
20/03/2020,20:44:58,391675,76632,442228,349704,687069,789794,1088103,2018,300995,150915,387462,389171,527632,123865,253813,177092,103948,472281,30008,18947,126681,4134,118349,2701,1280,1800,514,526
20/03/2020,20:53:24,391602,76624,442191,349635,687742,789708,1088290,2018,301073,150880,387502,388717,527838,123919,253832,177138,104007,472297,30033,18943,126588,4135,118331,2701,1283,1801,513,526
20/03/2020,21:05:52,391595,76126,442293,349609,687592,789019,1088724,2021,300902,150883,387455,388814,528052,123926,253851,177057,103977,472198,30026,18933,126859,4120,118678,2700,1283,1800,508,528
20/03/2020,21:13:24,391499,76110,442373,349493,687840,789076,1088812,2018,300312,151168,386618,388846,528071,123922,253873,177050,103986,472219,30262,18956,126870,4106,118775,2710,1285,1800,509,530
20/03/2020,21:36:12,391673,75857,442344,349523,688285,788866,1088907,2017,299601,151140,386851,388942,527819,124027,254067,177140,104016,472246,30396,18983,127071,4107,118787,2800,1286,1798,510,536
20/03/2020,21:43:33,391677,75868,442396,349524,688346,788266,1088941,2030,299499,151196,386994,388999,528022,124036,254085,177159,104020,472438,30493,18984,127295,4107,118747,2811,1290,1798,510,537
20/03/2020,21:53:20,391650,75876,442447,349562,688015,788224,1089252,2029,299427,151391,387200,389031,528032,124025,254147,177108,104042,472433,30478,19067,127601,4111,118704,2811,1291,1799,512,538
20/03/2020,22:03:31,391712,75875,442396,349451,687382,788285,1088923,2027,299331,151545,387435,389242,528319,124042,254267,177099,104027,472395,30362,19080,127391,4222,118661,2816,1294,1800,512,539
20/03/2020,22:13:20,391732,75965,442457,349489,687273,788131,1089160,2027,299163,151628,387463,389339,528465,124101,254309,177146,103995,472417,30348,19068,127330,4218,118588,2814,1297,1800,515,540
21/03/2020,00:30:36,391719,76540,443507,347190,684894,785714,1088991,2001,297425,151925,388209,388995,530383,124252,254663,177023,103768,471186,30218,18854,126406,4239,119011,2845,1283,1895,492,549
21/03/2020,00:34:08,391354,76743,443814,347108,684873,785722,1088792,2001,297412,151883,388249,389070,530569,124267,254670,177016,103767,471135,30218,18875,126404,4239,119292,2845,1283,1895,493,549
21/03/2020,00:43:28,391085,76634,443875,346977,684669,785529,1089079,1992,297316,151916,388256,389198,530585,124270,254688,177013,103731,471121,30240,18876,126331,4241,119480,2844,1280,1920,493,547
21/03/2020,00:53:22,391489,76525,443690,346390,684905,785548,1089384,1983,297266,151848,388367,389271,531112,124258,254713,177017,103709,471038,30245,18892,126208,4237,119482,2849,1282,1925,492,549
21/03/2020,01:03:20,391732,76415,443657,346096,685013,785799,1089836,1982,297227,151500,388353,389268,531228,124247,254719,177145,103689,470978,30238,18893,126144,4232,119393,2849,1282,1926,494,549
21/03/2020,01:13:24,392148,76264,443660,345943,684944,786000,1089673,1982,297090,151492,388193,389146,531271,124236,254738,177400,103637,471304,30232,18879,125952,4246,119059,2851,1282,1926,496,549
21/03/2020,01:23:21,392390,76253,443685,345332,684908,786965,1089660,1982,296942,151613,388161,389144,531421,124249,254736,177452,103655,471351,30267,18881,126019,4244,119052,2846,1283,1925,495,550
21/03/2020,01:33:13,392743,76258,443888,345500,684906,787088,1089723,1983,296928,151998,388237,389524,531443,124266,254629,177449,103621,471384,30231,18943,126024,4241,119026,2846,1277,1918,489,550
21/03/2020,01:43:15,392903,76259,443897,345427,685090,787059,1089569,1979,297005,151918,388121,389521,531467,124264,254604,177439,103575,471475,30222,18949,125949,4234,118969,2847,1275,1913,484,549
21/03/2020,01:53:11,393096,76104,443783,345195,685023,787258,1089775,1979,296913,151871,388127,389612,531479,124280,254610,177335,103561,471540,30211,18948,125988,4235,118912,2848,1274,1913,487,551
21/03/2020,02:03:19,393127,76018,443785,344882,685040,787191,1089711,1972,296838,151901,387820,389509,531539,124277,254617,177578,103512,471704,30196,18944,126125,4234,118821,2846,1273,1908,487,552
21/03/2020,02:13:20,393060,76047,443738,344853,685063,787168,1089558,1972,296791,151945,387779,389520,531458,123992,254611,177658,103466,471945,30194,18934,126100,4226,118858,2848,1270,1898,487,551
21/03/2020,02:23:14,393039,75973,443765,344982,685083,787133,1089234,1967,296821,151863,387763,389501,531332,124017,254632,177634,103354,472179,30193,18937,126297,4224,118746,2850,1270,1886,486,553
21/03/2020,02:33:38,393075,75899,443618,344947,685115,787408,1089437,1971,296747,151851,387785,389513,531331,124027,254616,177628,103391,472270,30211,18978,126246,4220,118805,2839,1264,1878,485,555
21/03/2020,02:43:12,393122,75938,443545,344029,685160,787501,1089627,1970,296723,151667,387850,389406,531195,124047,254630,177647,103405,472322,30454,18974,126161,4214,118742,2831,1256,1878,486,555
21/03/2020,02:53:17,392503,75889,443497,344063,685181,787641,1089738,1969,296726,151659,387979,389356,531200,124056,254643,177633,103457,472372,30451,18973,125980,4212,118691,2826,1254,1875,486,552
21/03/2020,03:13:25,391658,75848,443624,343861,685184,787227,1089715,1971,296377,151379,388095,389208,530763,124090,254496,177613,103466,472319,30526,18941,126071,4172,118724,2828,1224,1875,486,553
21/03/2020,03:23:25,391430,75817,443371,344049,685204,787009,1089668,1967,295926,151556,388159,389144,530618,124074,254352,177590,103469,472223,30524,18945,125975,4170,118661,2826,1219,1875,485,552
21/03/2020,03:33:21,390808,75803,443255,343926,685206,786076,1089595,1967,295623,151375,387748,389148,530364,124082,254175,177572,103438,472118,30539,18946,125363,4111,118484,2827,1219,1876,485,548
21/03/2020,12:57:48,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,13:03:28,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,13:34:33,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,13:43:32,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,14:25:55,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,14:33:16,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,14:43:10,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,14:56:54,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,15:03:11,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,15:13:24,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,15:23:17,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,15:33:35,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,15:43:20,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,15:53:23,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,16:03:27,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,16:13:27,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,16:23:32,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,16:35:36,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,16:43:22,392831,76505,445768,343394,688847,779449,1092925,2211,294788,150062,388452,385619,535536,124119,255982,178979,102294,472898,30550,19080,124527,4035,121057,2781,1206,1878,487,533
21/03/2020,16:53:23,392831,77594,445768,343394,688847,779449,1092925,2212,294788,150062,388452,385619,535536,123598,255982,179518,102294,472898,30550,19314,127260,4035,123179,2772,1199,1901,497,572
21/03/2020,17:26:59,391642,77619,444144,344170,689251,783662,1094321,2210,294619,149532,390423,383608,538085,123593,257770,179505,102219,473512,30738,19324,127290,4042,123183,2772,1199,1901,498,572
21/03/2020,17:33:30,391642,77619,444144,344170,689251,783662,1094321,2210,294619,149532,390423,383608,538085,123593,257770,179505,102219,473512,30738,19324,127290,4042,123183,2772,1199,1901,498,572
21/03/2020,17:43:15,391642,77619,444144,344170,689251,783662,1094321,2210,294619,149532,390423,383608,538085,123593,257770,179505,102219,473512,30738,19324,127290,4042,123183,2772,1199,1901,498,572
21/03/2020,17:53:13,391642,77619,444144,344170,689251,783662,1094321,2210,294619,149532,390423,383608,538085,123593,257770,179505,102219,473512,30738,19324,127290,4042,123183,2772,1199,1901,498,572
21/03/2020,18:03:18,391642,77619,444144,344170,689251,783662,1094321,2210,294619,149532,390423,383608,538085,123593,257770,179505,102219,473512,30738,19324,127290,4042,123183,2772,1199,1901,498,572
21/03/2020,18:13:31,391642,77619,444144,344170,689251,783662,1094321,2210,294619,149532,390423,383608,538085,123593,257770,179505,102219,473512,30738,19324,127290,4042,123183,2772,1199,1901,498,572
21/03/2020,18:23:13,391642,77619,444144,344170,689251,783662,1094321,2210,294619,149532,390423,383608,538085,123593,257770,179505,102219,473512,30738,19324,127290,4042,123183,2772,1199,1901,498,572
21/03/2020,18:33:21,391642,77619,444144,344170,689251,783662,1094321,2210,294619,149532,390423,383608,538085,123593,257770,179505,102219,473512,30738,19324,127290,4042,123183,2772,1199,1901,498,572
21/03/2020,18:43:14,391642,77619,444144,344170,689251,783662,1094321,2210,294619,149532,390423,383608,538085,123593,257770,179505,102219,473512,30738,19324,127290,4042,123183,2772,1199,1901,498,572
21/03/2020,21:37:37,392812,77332,446722,347259,690094,790656,1098126,2210,295781,152349,391373,384989,538631,123585,257862,179591,101706,472757,30559,19324,129977,4042,123866,2994,1199,1901,446,572
21/03/2020,21:43:29,392812,77332,446722,347259,690094,790656,1098126,2210,295781,152349,391373,384989,538631,123585,257862,179591,101706,472757,30559,19324,129977,4042,123866,2994,1199,1901,446,572
21/03/2020,21:53:19,392812,77332,446722,347259,690094,790656,1098126,2210,295781,152349,391373,384989,538631,123585,257862,179591,101706,472757,30559,19324,129977,4042,123866,2994,1199,1901,446,572
21/03/2020,22:03:12,392812,77332,446722,347259,690094,790656,1098126,2210,295781,152349,391373,384989,538631,123585,257862,179591,101706,472757,30559,19324,129977,4042,123866,2994,1199,1901,446,572
21/03/2020,23:25:27,392812,77332,446722,347259,690094,790656,1098126,2210,295781,152349,391373,384989,538631,123585,257862,179591,101706,472757,30559,19324,129977,4042,123866,2994,1199,1901,446,572
21/03/2020,23:34:11,392812,77332,446722,347259,690094,790656,1098126,2210,295781,152349,391373,384989,538631,123585,257862,179591,101706,472757,30559,19324,129977,4042,123866,2994,1199,1901,446,572
21/03/2020,23:44:21,392812,77332,446722,347259,690094,790656,1098126,2210,295781,152349,391373,384989,538631,123585,257862,179591,101706,472757,30559,19324,129977,4042,123866,2994,1199,1901,446,572
22/03/2020,00:28:07,392812,77332,446722,347259,690094,790656,1098126,2210,295781,152349,391373,384989,538631,123585,257862,179591,101706,472757,30559,19324,129977,4042,123866,2994,1199,1901,446,572
22/03/2020,00:33:57,392812,77332,446722,347259,690094,790656,1098126,2210,295781,152349,391373,384989,538631,123585,257862,179591,101706,472757,30559,19324,129977,4042,123866,2994,1199,1901,446,572
22/03/2020,00:44:17,392812,77332,446722,347259,690094,790656,1098126,2210,295781,152349,391373,384989,538631,123585,257862,179591,101706,472757,30559,19324,129977,4042,123866,2994,1199,1901,446,572
22/03/2020,00:54:14,392812,77332,446722,347259,690094,790656,1098126,2210,295781,152349,391373,384989,538631,123585,257862,179591,101706,472757,30559,19324,129977,4042,123866,2994,1199,1901,446,572
22/03/2020,01:32:19,392812,77332,446722,347259,690094,790656,1098126,2210,295781,152349,391373,384989,538631,123585,257862,179591,101706,472757,30559,19324,129977,4042,123866,2994,1199,1901,446,572
22/03/2020,01:43:15,392812,77332,446722,347259,690094,790656,1098126,2210,295781,152349,391373,384989,538631,123585,257862,179591,101706,472757,30559,19324,129977,4042,123866,2994,1199,1901,446,572
22/03/2020,01:53:09,392812,77332,446722,347259,690094,790656,1098126,2210,295781,152349,391373,384989,538631,123585,257862,179591,101706,472757,30559,19324,129977,4042,123866,2994,1199,1901,446,572
22/03/2020,02:54:13,392595,75646,448772,345419,692103,798265,1106301,2150,296069,154476,392429,385827,537827,124268,256295,179165,101845,472775,30557,19374,130613,3880,124340,3018,1173,1892,440,574
